# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 ElectricField
# x GenerationRate Intensity ElectricField 
4225 5.39757e+16 710.277 425.87 
4226 5.39755e+16 710.272 425.873 
4227 5.39753e+16 710.267 425.876 
4228 5.39751e+16 710.263 425.879 
4229 5.39748e+16 710.258 425.882 
4230 5.39745e+16 710.253 425.885 
4231 5.39742e+16 710.248 425.888 
4232 5.39739e+16 710.244 425.891 
4233 5.39736e+16 710.239 425.894 
4234 5.39733e+16 710.234 425.897 
4235 5.3973e+16 710.23 425.9 
4236 5.39726e+16 710.225 425.903 
4237 5.39723e+16 710.221 425.906 
4238 5.39719e+16 710.216 425.909 
4239 5.39716e+16 710.212 425.912 
4240 5.39712e+16 710.207 425.915 
4241 5.39708e+16 710.203 425.918 
4242 5.39704e+16 710.199 425.921 
4243 5.397e+16 710.195 425.924 
4244 5.39696e+16 710.191 425.927 
4245 5.39693e+16 710.187 425.93 
4246 5.39689e+16 710.183 425.933 
4247 5.39685e+16 710.18 425.935 
4248 5.39681e+16 710.176 425.938 
4249 5.39677e+16 710.173 425.941 
4250 5.39673e+16 710.169 425.944 
4251 5.3967e+16 710.166 425.946 
4252 5.39666e+16 710.163 425.949 
4253 5.39663e+16 710.16 425.952 
4254 5.39659e+16 710.157 425.954 
4255 5.39656e+16 710.154 425.957 
4256 5.39653e+16 710.152 425.959 
4257 5.39649e+16 710.149 425.962 
4258 5.39646e+16 710.147 425.964 
4259 5.39643e+16 710.145 425.966 
4260 5.39641e+16 710.142 425.968 
4261 5.39638e+16 710.14 425.97 
4262 5.39636e+16 710.138 425.973 
4263 5.39633e+16 710.137 425.975 
4264 5.39631e+16 710.135 425.977 
4265 5.39629e+16 710.133 425.978 
4266 5.39627e+16 710.132 425.98 
4267 5.39626e+16 710.131 425.982 
4268 5.39624e+16 710.13 425.984 
4269 5.39623e+16 710.128 425.985 
4270 5.39622e+16 710.128 425.987 
4271 5.39621e+16 710.127 425.988 
4272 5.3962e+16 710.126 425.99 
4273 5.39619e+16 710.125 425.991 
4274 5.39619e+16 710.125 425.992 
4275 5.39619e+16 710.124 425.994 
4276 5.39619e+16 710.124 425.995 
4277 5.39619e+16 710.124 425.996 
4278 5.39619e+16 710.124 425.997 
4279 5.3962e+16 710.124 425.998 
4280 5.3962e+16 710.124 425.999 
4281 5.39621e+16 710.124 426 
4282 5.39622e+16 710.124 426.001 
4283 5.39623e+16 710.124 426.002 
4284 5.39625e+16 710.125 426.003 
4285 5.39626e+16 710.125 426.004 
4286 5.39628e+16 710.125 426.004 
4287 5.39629e+16 710.126 426.005 
4288 5.39631e+16 710.127 426.006 
4289 5.39633e+16 710.127 426.007 
4290 5.39635e+16 710.128 426.007 
4291 5.39637e+16 710.129 426.008 
4292 5.39639e+16 710.129 426.009 
4293 5.39641e+16 710.13 426.009 
4294 5.39644e+16 710.131 426.01 
4295 5.39646e+16 710.132 426.01 
4296 5.39649e+16 710.133 426.011 
4297 5.39651e+16 710.134 426.011 
4298 5.39654e+16 710.135 426.012 
4299 5.39656e+16 710.136 426.012 
4300 5.39659e+16 710.137 426.013 
4301 5.39661e+16 710.138 426.013 
4302 5.39664e+16 710.138 426.014 
4303 5.39666e+16 710.139 426.014 
4304 5.39669e+16 710.14 426.015 
4305 5.39671e+16 710.141 426.015 
4306 5.39674e+16 710.142 426.016 
4307 5.39676e+16 710.143 426.016 
4308 5.39679e+16 710.144 426.017 
4309 5.39681e+16 710.145 426.017 
4310 5.39683e+16 710.146 426.018 
4311 5.39685e+16 710.147 426.018 
4312 5.39687e+16 710.148 426.019 
4313 5.39689e+16 710.149 426.019 
4314 5.39691e+16 710.15 426.02 
4315 5.39693e+16 710.151 426.02 
4316 5.39695e+16 710.152 426.021 
4317 5.39696e+16 710.153 426.021 
4318 5.39698e+16 710.154 426.021 
4319 5.39699e+16 710.155 426.022 
4320 5.397e+16 710.155 426.022 
4321 5.39701e+16 710.156 426.023 
4322 5.39702e+16 710.157 426.023 
4323 5.39703e+16 710.158 426.023 
4324 5.39704e+16 710.159 426.024 
4325 5.39704e+16 710.159 426.024 
4326 5.39705e+16 710.16 426.024 
4327 5.39705e+16 710.161 426.024 
4328 5.39705e+16 710.162 426.024 
4329 5.39705e+16 710.163 426.025 
4330 5.39705e+16 710.163 426.025 
4331 5.39705e+16 710.164 426.025 
4332 5.39705e+16 710.165 426.025 
4333 5.39704e+16 710.166 426.025 
4334 5.39704e+16 710.167 426.025 
4335 5.39703e+16 710.168 426.025 
4336 5.39703e+16 710.168 426.024 
4337 5.39702e+16 710.169 426.024 
4338 5.39701e+16 710.17 426.024 
4339 5.397e+16 710.171 426.023 
4340 5.39699e+16 710.172 426.023 
4341 5.39698e+16 710.173 426.023 
4342 5.39697e+16 710.174 426.022 
4343 5.39696e+16 710.175 426.021 
4344 5.39695e+16 710.176 426.021 
4345 5.39694e+16 710.177 426.02 
4346 5.39692e+16 710.179 426.019 
4347 5.39691e+16 710.18 426.018 
4348 5.3969e+16 710.181 426.017 
4349 5.39689e+16 710.182 426.016 
4350 5.39687e+16 710.184 426.015 
4351 5.39686e+16 710.185 426.014 
4352 5.39685e+16 710.187 426.012 
4353 5.39684e+16 710.188 426.011 
4354 5.39683e+16 710.19 426.009 
4355 5.39682e+16 710.192 426.008 
4356 5.39681e+16 710.193 426.006 
4357 5.3968e+16 710.195 426.005 
4358 5.39679e+16 710.197 426.003 
4359 5.39678e+16 710.199 426.001 
4360 5.39677e+16 710.201 425.999 
4361 5.39677e+16 710.203 425.997 
4362 5.39676e+16 710.205 425.995 
4363 5.39676e+16 710.208 425.993 
4364 5.39676e+16 710.21 425.991 
4365 5.39676e+16 710.212 425.988 
4366 5.39676e+16 710.215 425.986 
4367 5.39676e+16 710.217 425.984 
4368 5.39676e+16 710.22 425.981 
4369 5.39676e+16 710.222 425.979 
4370 5.39677e+16 710.225 425.976 
4371 5.39677e+16 710.228 425.974 
4372 5.39678e+16 710.231 425.971 
4373 5.39679e+16 710.234 425.968 
4374 5.3968e+16 710.237 425.966 
4375 5.39681e+16 710.24 425.963 
4376 5.39683e+16 710.243 425.96 
4377 5.39684e+16 710.246 425.957 
4378 5.39686e+16 710.249 425.954 
4379 5.39687e+16 710.252 425.951 
4380 5.39689e+16 710.255 425.949 
4381 5.39691e+16 710.259 425.946 
4382 5.39693e+16 710.262 425.943 
4383 5.39695e+16 710.265 425.94 
4384 5.39697e+16 710.269 425.937 
4385 5.397e+16 710.272 425.934 
4386 5.39702e+16 710.275 425.931 
4387 5.39705e+16 710.279 425.928 
4388 5.39707e+16 710.282 425.925 
4389 5.3971e+16 710.286 425.922 
4390 5.39713e+16 710.289 425.92 
4391 5.39715e+16 710.292 425.917 
4392 5.39718e+16 710.296 425.914 
4393 5.39721e+16 710.299 425.911 
4394 5.39724e+16 710.302 425.908 
4395 5.39727e+16 710.305 425.906 
4396 5.39729e+16 710.309 425.903 
4397 5.39732e+16 710.312 425.9 
4398 5.39735e+16 710.315 425.898 
4399 5.39738e+16 710.318 425.895 
4400 5.39741e+16 710.321 425.893 
4401 5.39743e+16 710.323 425.89 
4402 5.39746e+16 710.326 425.888 
4403 5.39748e+16 710.329 425.885 
4404 5.39751e+16 710.331 425.883 
4405 5.39753e+16 710.334 425.881 
4406 5.39755e+16 710.336 425.879 
4407 5.39758e+16 710.338 425.876 
4408 5.3976e+16 710.341 425.874 
4409 5.39761e+16 710.343 425.872 
4410 5.39763e+16 710.344 425.87 
4411 5.39765e+16 710.346 425.868 
4412 5.39766e+16 710.348 425.866 
4413 5.39767e+16 710.349 425.864 
4414 5.39768e+16 710.351 425.863 
4415 5.39769e+16 710.352 425.861 
4416 5.3977e+16 710.353 425.859 
4417 5.3977e+16 710.353 425.857 
4418 5.3977e+16 710.354 425.856 
4419 5.3977e+16 710.355 425.854 
4420 5.3977e+16 710.355 425.853 
4421 5.3977e+16 710.355 425.851 
4422 5.39769e+16 710.355 425.85 
4423 5.39768e+16 710.355 425.848 
4424 5.39767e+16 710.354 425.847 
4425 5.39766e+16 710.354 425.846 
4426 5.39764e+16 710.353 425.844 
4427 5.39762e+16 710.352 425.843 
4428 5.3976e+16 710.351 425.842 
4429 5.39758e+16 710.349 425.84 
4430 5.39755e+16 710.348 425.839 
4431 5.39752e+16 710.346 425.838 
4432 5.39749e+16 710.344 425.837 
4433 5.39746e+16 710.342 425.836 
4434 5.39742e+16 710.34 425.835 
4435 5.39739e+16 710.337 425.833 
4436 5.39735e+16 710.335 425.832 
4437 5.3973e+16 710.332 425.831 
4438 5.39726e+16 710.329 425.83 
4439 5.39721e+16 710.326 425.829 
4440 5.39716e+16 710.323 425.828 
4441 5.39711e+16 710.319 425.827 
4442 5.39706e+16 710.315 425.826 
4443 5.39701e+16 710.312 425.825 
4444 5.39695e+16 710.308 425.824 
4445 5.3969e+16 710.304 425.823 
4446 5.39684e+16 710.299 425.822 
4447 5.39678e+16 710.295 425.82 
4448 5.39672e+16 710.29 425.819 
4449 5.39666e+16 710.286 425.818 
4450 5.39659e+16 710.281 425.817 
4451 5.39653e+16 710.276 425.816 
4452 5.39646e+16 710.271 425.815 
4453 5.3964e+16 710.266 425.814 
4454 5.39633e+16 710.261 425.813 
4455 5.39627e+16 710.256 425.812 
4456 5.3962e+16 710.25 425.811 
4457 5.39613e+16 710.245 425.81 
4458 5.39606e+16 710.24 425.809 
4459 5.396e+16 710.234 425.808 
4460 5.39593e+16 710.229 425.807 
4461 5.39586e+16 710.223 425.805 
4462 5.3958e+16 710.217 425.804 
4463 5.39573e+16 710.212 425.803 
4464 5.39567e+16 710.206 425.802 
4465 5.3956e+16 710.201 425.801 
4466 5.39554e+16 710.195 425.8 
4467 5.39547e+16 710.189 425.799 
4468 5.39541e+16 710.184 425.798 
4469 5.39535e+16 710.178 425.798 
4470 5.39529e+16 710.173 425.797 
4471 5.39524e+16 710.167 425.796 
4472 5.39518e+16 710.162 425.795 
4473 5.39512e+16 710.157 425.794 
4474 5.39507e+16 710.151 425.793 
4475 5.39502e+16 710.146 425.793 
4476 5.39497e+16 710.141 425.792 
4477 5.39492e+16 710.136 425.791 
4478 5.39487e+16 710.131 425.791 
4479 5.39483e+16 710.126 425.79 
4480 5.39479e+16 710.122 425.79 
4481 5.39475e+16 710.117 425.79 
4482 5.39471e+16 710.113 425.789 
4483 5.39467e+16 710.108 425.789 
4484 5.39464e+16 710.104 425.789 
4485 5.39461e+16 710.1 425.789 
4486 5.39458e+16 710.096 425.788 
4487 5.39455e+16 710.093 425.788 
4488 5.39453e+16 710.089 425.789 
4489 5.3945e+16 710.086 425.789 
4490 5.39448e+16 710.082 425.789 
4491 5.39446e+16 710.079 425.789 
4492 5.39445e+16 710.076 425.79 
4493 5.39443e+16 710.074 425.79 
4494 5.39442e+16 710.071 425.791 
4495 5.39441e+16 710.069 425.791 
4496 5.3944e+16 710.066 425.792 
4497 5.3944e+16 710.064 425.793 
4498 5.39439e+16 710.063 425.793 
4499 5.39439e+16 710.061 425.794 
4500 5.39439e+16 710.059 425.795 
4501 5.3944e+16 710.058 425.797 
4502 5.3944e+16 710.057 425.798 
4503 5.39441e+16 710.056 425.799 
4504 5.39441e+16 710.055 425.8 
4505 5.39442e+16 710.055 425.802 
4506 5.39443e+16 710.054 425.803 
4507 5.39445e+16 710.054 425.805 
4508 5.39446e+16 710.054 425.806 
4509 5.39448e+16 710.054 425.808 
4510 5.3945e+16 710.055 425.81 
4511 5.39451e+16 710.055 425.812 
4512 5.39453e+16 710.056 425.814 
4513 5.39456e+16 710.057 425.816 
4514 5.39458e+16 710.058 425.818 
4515 5.3946e+16 710.059 425.82 
4516 5.39463e+16 710.06 425.822 
4517 5.39465e+16 710.061 425.824 
4518 5.39468e+16 710.063 425.826 
4519 5.39471e+16 710.065 425.829 
4520 5.39474e+16 710.067 425.831 
4521 5.39476e+16 710.068 425.833 
4522 5.39479e+16 710.071 425.836 
4523 5.39483e+16 710.073 425.838 
4524 5.39486e+16 710.075 425.841 
4525 5.39489e+16 710.077 425.843 
4526 5.39492e+16 710.08 425.846 
4527 5.39495e+16 710.082 425.848 
4528 5.39499e+16 710.085 425.851 
4529 5.39502e+16 710.088 425.853 
4530 5.39506e+16 710.091 425.856 
4531 5.39509e+16 710.093 425.858 
4532 5.39513e+16 710.096 425.861 
4533 5.39516e+16 710.099 425.863 
4534 5.3952e+16 710.102 425.866 
4535 5.39524e+16 710.106 425.868 
4536 5.39527e+16 710.109 425.871 
4537 5.39531e+16 710.112 425.873 
4538 5.39535e+16 710.115 425.876 
4539 5.39538e+16 710.118 425.878 
4540 5.39542e+16 710.121 425.881 
4541 5.39546e+16 710.125 425.883 
4542 5.3955e+16 710.128 425.885 
4543 5.39553e+16 710.131 425.888 
4544 5.39557e+16 710.134 425.89 
4545 5.39561e+16 710.138 425.892 
4546 5.39565e+16 710.141 425.895 
4547 5.39569e+16 710.144 425.897 
4548 5.39573e+16 710.147 425.899 
4549 5.39577e+16 710.15 425.901 
4550 5.39581e+16 710.153 425.903 
4551 5.39585e+16 710.156 425.905 
4552 5.39589e+16 710.159 425.907 
4553 5.39593e+16 710.162 425.909 
4554 5.39598e+16 710.165 425.911 
4555 5.39602e+16 710.168 425.913 
4556 5.39606e+16 710.171 425.915 
4557 5.3961e+16 710.174 425.917 
4558 5.39615e+16 710.176 425.919 
4559 5.39619e+16 710.179 425.921 
4560 5.39624e+16 710.182 425.922 
4561 5.39628e+16 710.184 425.924 
4562 5.39633e+16 710.187 425.926 
4563 5.39637e+16 710.189 425.927 
4564 5.39642e+16 710.191 425.929 
4565 5.39647e+16 710.194 425.93 
4566 5.39651e+16 710.196 425.932 
4567 5.39656e+16 710.198 425.934 
4568 5.39661e+16 710.2 425.935 
4569 5.39666e+16 710.202 425.937 
4570 5.39671e+16 710.204 425.938 
4571 5.39676e+16 710.206 425.939 
4572 5.39681e+16 710.208 425.941 
4573 5.39686e+16 710.209 425.942 
4574 5.39692e+16 710.211 425.944 
4575 5.39697e+16 710.213 425.945 
4576 5.39702e+16 710.214 425.946 
4577 5.39708e+16 710.216 425.948 
4578 5.39713e+16 710.217 425.949 
4579 5.39718e+16 710.219 425.951 
4580 5.39724e+16 710.22 425.952 
4581 5.3973e+16 710.221 425.953 
4582 5.39735e+16 710.223 425.955 
4583 5.39741e+16 710.224 425.956 
4584 5.39746e+16 710.225 425.957 
4585 5.39752e+16 710.226 425.959 
4586 5.39757e+16 710.228 425.96 
4587 5.39763e+16 710.229 425.962 
4588 5.39769e+16 710.23 425.963 
4589 5.39774e+16 710.231 425.964 
4590 5.3978e+16 710.232 425.966 
4591 5.39786e+16 710.233 425.967 
4592 5.39791e+16 710.234 425.969 
4593 5.39797e+16 710.235 425.97 
4594 5.39802e+16 710.236 425.971 
4595 5.39808e+16 710.238 425.973 
4596 5.39813e+16 710.239 425.974 
4597 5.39818e+16 710.24 425.976 
4598 5.39824e+16 710.241 425.977 
4599 5.39829e+16 710.242 425.979 
4600 5.39834e+16 710.243 425.98 
4601 5.39839e+16 710.244 425.982 
4602 5.39844e+16 710.245 425.983 
4603 5.39849e+16 710.247 425.985 
4604 5.39854e+16 710.248 425.986 
4605 5.39858e+16 710.249 425.988 
4606 5.39863e+16 710.251 425.989 
4607 5.39867e+16 710.252 425.991 
4608 5.39871e+16 710.253 425.992 
4609 5.39875e+16 710.255 425.994 
4610 5.39879e+16 710.256 425.995 
4611 5.39883e+16 710.258 425.997 
4612 5.39887e+16 710.259 425.998 
4613 5.3989e+16 710.261 426 
4614 5.39893e+16 710.263 426.001 
4615 5.39896e+16 710.264 426.002 
4616 5.39899e+16 710.266 426.004 
4617 5.39902e+16 710.268 426.005 
4618 5.39904e+16 710.27 426.006 
4619 5.39907e+16 710.272 426.007 
4620 5.39909e+16 710.274 426.009 
4621 5.3991e+16 710.276 426.01 
4622 5.39912e+16 710.278 426.011 
4623 5.39913e+16 710.28 426.012 
4624 5.39914e+16 710.282 426.013 
4625 5.39915e+16 710.285 426.014 
4626 5.39916e+16 710.287 426.014 
4627 5.39917e+16 710.289 426.015 
4628 5.39917e+16 710.292 426.016 
4629 5.39917e+16 710.294 426.017 
4630 5.39916e+16 710.297 426.017 
4631 5.39916e+16 710.299 426.018 
4632 5.39915e+16 710.302 426.018 
4633 5.39914e+16 710.304 426.019 
4634 5.39913e+16 710.307 426.019 
4635 5.39912e+16 710.309 426.019 
4636 5.3991e+16 710.312 426.019 
4637 5.39908e+16 710.315 426.019 
4638 5.39906e+16 710.317 426.019 
4639 5.39904e+16 710.32 426.019 
4640 5.39901e+16 710.323 426.019 
4641 5.39899e+16 710.326 426.019 
4642 5.39896e+16 710.328 426.018 
4643 5.39892e+16 710.331 426.018 
4644 5.39889e+16 710.334 426.017 
4645 5.39886e+16 710.336 426.017 
4646 5.39882e+16 710.339 426.016 
4647 5.39878e+16 710.342 426.015 
4648 5.39874e+16 710.344 426.014 
4649 5.3987e+16 710.347 426.013 
4650 5.39865e+16 710.349 426.012 
4651 5.39861e+16 710.352 426.011 
4652 5.39856e+16 710.354 426.01 
4653 5.39851e+16 710.357 426.009 
4654 5.39846e+16 710.359 426.008 
4655 5.39841e+16 710.361 426.006 
4656 5.39836e+16 710.363 426.005 
4657 5.39831e+16 710.365 426.003 
4658 5.39825e+16 710.367 426.001 
4659 5.3982e+16 710.369 426 
4660 5.39814e+16 710.371 425.998 
4661 5.39808e+16 710.373 425.996 
4662 5.39802e+16 710.375 425.994 
4663 5.39797e+16 710.376 425.993 
4664 5.39791e+16 710.377 425.991 
4665 5.39785e+16 710.379 425.989 
4666 5.39779e+16 710.38 425.987 
4667 5.39773e+16 710.381 425.985 
4668 5.39767e+16 710.382 425.982 
4669 5.3976e+16 710.382 425.98 
4670 5.39754e+16 710.383 425.978 
4671 5.39748e+16 710.383 425.976 
4672 5.39742e+16 710.383 425.974 
4673 5.39736e+16 710.384 425.972 
4674 5.3973e+16 710.384 425.969 
4675 5.39723e+16 710.383 425.967 
4676 5.39717e+16 710.383 425.965 
4677 5.39711e+16 710.382 425.963 
4678 5.39705e+16 710.382 425.96 
4679 5.39699e+16 710.381 425.958 
4680 5.39693e+16 710.38 425.956 
4681 5.39686e+16 710.378 425.953 
4682 5.3968e+16 710.377 425.951 
4683 5.39674e+16 710.375 425.949 
4684 5.39668e+16 710.373 425.947 
4685 5.39662e+16 710.371 425.945 
4686 5.39656e+16 710.369 425.942 
4687 5.3965e+16 710.367 425.94 
4688 5.39645e+16 710.364 425.938 
4689 5.39639e+16 710.361 425.936 
4690 5.39633e+16 710.358 425.934 
4691 5.39627e+16 710.355 425.932 
4692 5.39622e+16 710.352 425.93 
4693 5.39616e+16 710.348 425.928 
4694 5.3961e+16 710.345 425.926 
4695 5.39605e+16 710.341 425.924 
4696 5.39599e+16 710.337 425.922 
4697 5.39594e+16 710.332 425.92 
4698 5.39588e+16 710.328 425.918 
4699 5.39583e+16 710.323 425.916 
4700 5.39577e+16 710.318 425.914 
4701 5.39572e+16 710.314 425.912 
4702 5.39567e+16 710.308 425.91 
4703 5.39561e+16 710.303 425.909 
4704 5.39556e+16 710.298 425.907 
4705 5.39551e+16 710.292 425.905 
4706 5.39546e+16 710.287 425.904 
4707 5.39541e+16 710.281 425.902 
4708 5.39536e+16 710.275 425.9 
4709 5.39531e+16 710.269 425.899 
4710 5.39525e+16 710.263 425.897 
4711 5.3952e+16 710.256 425.895 
4712 5.39515e+16 710.25 425.894 
4713 5.39511e+16 710.243 425.892 
4714 5.39506e+16 710.237 425.891 
4715 5.39501e+16 710.23 425.889 
4716 5.39496e+16 710.223 425.888 
4717 5.39491e+16 710.216 425.886 
4718 5.39486e+16 710.21 425.884 
4719 5.39481e+16 710.203 425.883 
4720 5.39477e+16 710.196 425.881 
4721 5.39472e+16 710.189 425.88 
4722 5.39467e+16 710.181 425.878 
4723 5.39463e+16 710.174 425.877 
4724 5.39458e+16 710.167 425.875 
4725 5.39454e+16 710.16 425.874 
4726 5.39449e+16 710.153 425.872 
4727 5.39445e+16 710.146 425.87 
4728 5.3944e+16 710.139 425.869 
4729 5.39436e+16 710.132 425.867 
4730 5.39432e+16 710.125 425.865 
4731 5.39428e+16 710.118 425.864 
4732 5.39424e+16 710.111 425.862 
4733 5.3942e+16 710.104 425.86 
4734 5.39416e+16 710.097 425.859 
4735 5.39412e+16 710.091 425.857 
4736 5.39408e+16 710.084 425.855 
4737 5.39405e+16 710.078 425.853 
4738 5.39401e+16 710.071 425.852 
4739 5.39398e+16 710.065 425.85 
4740 5.39394e+16 710.059 425.848 
4741 5.39391e+16 710.053 425.846 
4742 5.39388e+16 710.047 425.844 
4743 5.39385e+16 710.041 425.842 
4744 5.39382e+16 710.036 425.84 
4745 5.3938e+16 710.03 425.838 
4746 5.39377e+16 710.025 425.837 
4747 5.39375e+16 710.02 425.835 
4748 5.39373e+16 710.015 425.833 
4749 5.39371e+16 710.01 425.831 
4750 5.39369e+16 710.006 425.829 
4751 5.39368e+16 710.001 425.827 
4752 5.39366e+16 709.997 425.825 
4753 5.39365e+16 709.993 425.823 
4754 5.39364e+16 709.989 425.821 
4755 5.39364e+16 709.986 425.819 
4756 5.39363e+16 709.983 425.817 
4757 5.39363e+16 709.98 425.815 
4758 5.39363e+16 709.977 425.813 
4759 5.39363e+16 709.974 425.811 
4760 5.39363e+16 709.972 425.81 
4761 5.39364e+16 709.97 425.808 
4762 5.39365e+16 709.968 425.806 
4763 5.39366e+16 709.966 425.804 
4764 5.39367e+16 709.965 425.803 
4765 5.39369e+16 709.963 425.801 
4766 5.39371e+16 709.962 425.799 
4767 5.39373e+16 709.962 425.798 
4768 5.39376e+16 709.961 425.796 
4769 5.39378e+16 709.961 425.795 
4770 5.39381e+16 709.961 425.793 
4771 5.39384e+16 709.961 425.792 
4772 5.39388e+16 709.962 425.79 
4773 5.39392e+16 709.963 425.789 
4774 5.39396e+16 709.963 425.788 
4775 5.394e+16 709.965 425.787 
4776 5.39404e+16 709.966 425.786 
4777 5.39409e+16 709.968 425.785 
4778 5.39414e+16 709.97 425.784 
4779 5.39419e+16 709.972 425.783 
4780 5.39425e+16 709.974 425.782 
4781 5.3943e+16 709.977 425.782 
4782 5.39436e+16 709.979 425.781 
4783 5.39442e+16 709.982 425.78 
4784 5.39448e+16 709.986 425.78 
4785 5.39455e+16 709.989 425.78 
4786 5.39461e+16 709.993 425.779 
4787 5.39468e+16 709.996 425.779 
4788 5.39475e+16 710 425.779 
4789 5.39482e+16 710.004 425.779 
4790 5.3949e+16 710.008 425.779 
4791 5.39497e+16 710.013 425.779 
4792 5.39505e+16 710.017 425.779 
4793 5.39512e+16 710.022 425.78 
4794 5.3952e+16 710.027 425.78 
4795 5.39528e+16 710.032 425.781 
4796 5.39536e+16 710.037 425.781 
4797 5.39544e+16 710.042 425.782 
4798 5.39552e+16 710.048 425.783 
4799 5.3956e+16 710.053 425.783 
4800 5.39568e+16 710.058 425.784 
4801 5.39576e+16 710.064 425.785 
4802 5.39584e+16 710.07 425.786 
4803 5.39592e+16 710.075 425.787 
4804 5.396e+16 710.081 425.788 
4805 5.39608e+16 710.087 425.79 
4806 5.39616e+16 710.093 425.791 
4807 5.39624e+16 710.099 425.792 
4808 5.39632e+16 710.105 425.793 
4809 5.3964e+16 710.111 425.795 
4810 5.39647e+16 710.117 425.796 
4811 5.39655e+16 710.123 425.798 
4812 5.39662e+16 710.129 425.799 
4813 5.3967e+16 710.135 425.801 
4814 5.39677e+16 710.141 425.803 
4815 5.39684e+16 710.147 425.804 
4816 5.39691e+16 710.153 425.806 
4817 5.39697e+16 710.159 425.808 
4818 5.39704e+16 710.165 425.809 
4819 5.3971e+16 710.171 425.811 
4820 5.39716e+16 710.176 425.813 
4821 5.39722e+16 710.182 425.815 
4822 5.39728e+16 710.188 425.816 
4823 5.39733e+16 710.193 425.818 
4824 5.39738e+16 710.199 425.82 
4825 5.39743e+16 710.204 425.822 
4826 5.39748e+16 710.21 425.823 
4827 5.39753e+16 710.215 425.825 
4828 5.39757e+16 710.22 425.827 
4829 5.39761e+16 710.225 425.829 
4830 5.39765e+16 710.23 425.831 
4831 5.39768e+16 710.235 425.832 
4832 5.39772e+16 710.24 425.834 
4833 5.39775e+16 710.244 425.836 
4834 5.39777e+16 710.249 425.838 
4835 5.3978e+16 710.253 425.839 
4836 5.39782e+16 710.258 425.841 
4837 5.39784e+16 710.262 425.843 
4838 5.39786e+16 710.266 425.844 
4839 5.39788e+16 710.27 425.846 
4840 5.39789e+16 710.274 425.847 
4841 5.3979e+16 710.277 425.849 
4842 5.39791e+16 710.281 425.851 
4843 5.39792e+16 710.284 425.852 
4844 5.39792e+16 710.288 425.854 
4845 5.39792e+16 710.291 425.855 
4846 5.39792e+16 710.294 425.857 
4847 5.39792e+16 710.297 425.858 
4848 5.39792e+16 710.3 425.86 
4849 5.39791e+16 710.302 425.861 
4850 5.39791e+16 710.305 425.863 
4851 5.3979e+16 710.307 425.864 
4852 5.39789e+16 710.31 425.866 
4853 5.39788e+16 710.312 425.867 
4854 5.39787e+16 710.314 425.868 
4855 5.39785e+16 710.316 425.87 
4856 5.39784e+16 710.318 425.871 
4857 5.39782e+16 710.32 425.873 
4858 5.39781e+16 710.321 425.874 
4859 5.39779e+16 710.323 425.876 
4860 5.39777e+16 710.324 425.877 
4861 5.39775e+16 710.326 425.878 
4862 5.39773e+16 710.327 425.88 
4863 5.39771e+16 710.328 425.881 
4864 5.39769e+16 710.329 425.883 
4865 5.39767e+16 710.33 425.884 
4866 5.39765e+16 710.331 425.886 
4867 5.39763e+16 710.332 425.887 
4868 5.39761e+16 710.333 425.889 
4869 5.39759e+16 710.334 425.89 
4870 5.39757e+16 710.334 425.892 
4871 5.39755e+16 710.335 425.893 
4872 5.39753e+16 710.335 425.895 
4873 5.39751e+16 710.336 425.897 
4874 5.3975e+16 710.336 425.898 
4875 5.39748e+16 710.337 425.9 
4876 5.39746e+16 710.337 425.902 
4877 5.39744e+16 710.337 425.903 
4878 5.39743e+16 710.337 425.905 
4879 5.39741e+16 710.338 425.907 
4880 5.3974e+16 710.338 425.909 
4881 5.39738e+16 710.338 425.911 
4882 5.39737e+16 710.338 425.912 
4883 5.39736e+16 710.338 425.914 
4884 5.39735e+16 710.338 425.916 
4885 5.39734e+16 710.338 425.918 
4886 5.39733e+16 710.338 425.92 
4887 5.39732e+16 710.338 425.922 
4888 5.39731e+16 710.338 425.924 
4889 5.3973e+16 710.338 425.926 
4890 5.3973e+16 710.338 425.928 
4891 5.39729e+16 710.338 425.931 
4892 5.39728e+16 710.338 425.933 
4893 5.39728e+16 710.337 425.935 
4894 5.39728e+16 710.337 425.937 
4895 5.39727e+16 710.337 425.939 
4896 5.39727e+16 710.337 425.941 
4897 5.39727e+16 710.337 425.943 
4898 5.39727e+16 710.337 425.946 
4899 5.39727e+16 710.336 425.948 
4900 5.39727e+16 710.336 425.95 
4901 5.39727e+16 710.336 425.952 
4902 5.39727e+16 710.336 425.954 
4903 5.39727e+16 710.336 425.957 
4904 5.39727e+16 710.335 425.959 
4905 5.39727e+16 710.335 425.961 
4906 5.39727e+16 710.335 425.963 
4907 5.39727e+16 710.334 425.965 
4908 5.39726e+16 710.334 425.967 
4909 5.39726e+16 710.334 425.969 
4910 5.39726e+16 710.333 425.971 
4911 5.39726e+16 710.333 425.973 
4912 5.39726e+16 710.333 425.975 
4913 5.39726e+16 710.332 425.977 
4914 5.39725e+16 710.332 425.979 
4915 5.39725e+16 710.331 425.98 
4916 5.39724e+16 710.331 425.982 
4917 5.39724e+16 710.33 425.984 
4918 5.39723e+16 710.33 425.985 
4919 5.39722e+16 710.329 425.987 
4920 5.39721e+16 710.328 425.988 
